靡ㄩ絏	虏嘿	るら	Μ絃基(じ)
M2300  	筿摸计   	19991111	   374.8700
M2300  	筿摸计   	19991115	   380.4600
M2300  	筿摸计   	19991116	   384.9200
M2300  	筿摸计   	19991117	   388.3900
M2300  	筿摸计   	19991118	   394.4400
M2300  	筿摸计   	19991119	   398.2100
M2300  	筿摸计   	19991120	   406.7000
M2300  	筿摸计   	19991122	   412.0500
M2300  	筿摸计   	19991123	   411.2700
M2300  	筿摸计   	19991124	   406.0500
M2300  	筿摸计   	19991125	   407.3800
M2300  	筿摸计   	19991126	   386.3600
M2300  	筿摸计   	19991129	   395.8300
M2300  	筿摸计   	19991130	   384.8100
M2300  	筿摸计   	19991201	   388.9000
M2300  	筿摸计   	19991202	   387.5100
M2300  	筿摸计   	19991203	   394.8100
M2300  	筿摸计   	19991204	   397.4000
M2300  	筿摸计   	19991206	   394.0100
M2300  	筿摸计   	19991207	   391.0500
M2300  	筿摸计   	19991208	   391.4000
M2300  	筿摸计   	19991209	   386.8300
M2300  	筿摸计   	19991210	   386.2600
M2300  	筿摸计   	19991213	   397.6500
M2300  	筿摸计   	19991214	   395.3200
M2300  	筿摸计   	19991215	   396.6900
M2300  	筿摸计   	19991216	   394.0600
M2300  	筿摸计   	19991217	   393.7100
M2300  	筿摸计   	19991218	   397.9400
M2300  	筿摸计   	19991220	   396.5100
M2300  	筿摸计   	19991221	   405.5700
M2300  	筿摸计   	19991222	   413.9600
M2300  	筿摸计   	19991223	   418.8000
M2300  	筿摸计   	19991224	   429.3300
M2300  	筿摸计   	19991227	   445.7300
M2300  	筿摸计   	19991228	   444.7900
M2300  	筿摸计   	20000104	   462.3400
M2300  	筿摸计   	20000105	   467.2000
M2300  	筿摸计   	20000106	   466.2300
M2300  	筿摸计   	20000107	   458.3600
M2300  	筿摸计   	20000110	   474.6500
M2300  	筿摸计   	20000111	   464.8700
M2300  	筿摸计   	20000112	   481.5600
M2300  	筿摸计   	20000113	   472.9200
M2300  	筿摸计   	20000114	   469.7500
M2300  	筿摸计   	20000115	   482.4500
M2300  	筿摸计   	20000117	   484.3400
M2300  	筿摸计   	20000118	   479.4000
M2300  	筿摸计   	20000119	   470.9100
M2300  	筿摸计   	20000120	   472.0400
M2300  	筿摸计   	20000121	   478.4100
M2300  	筿摸计   	20000124	   480.4300
M2300  	筿摸计   	20000125	   480.9200
M2300  	筿摸计   	20000126	   495.4800
M2300  	筿摸计   	20000127	   493.1500
M2300  	筿摸计   	20000128	   488.9600
M2300  	筿摸计   	20000129	   487.9300
M2300  	筿摸计   	20000131	   496.0100
M2300  	筿摸计   	20000201	   497.3300
M2300  	筿摸计   	20000209	   506.7700
M2300  	筿摸计   	20000210	   505.4200
M2300  	筿摸计   	20000211	   511.9500
M2300  	筿摸计   	20000214	   503.8200
M2300  	筿摸计   	20000215	   506.0800
M2300  	筿摸计   	20000216	   507.0200
M2300  	筿摸计   	20000217	   507.6700
M2300  	筿摸计   	20000218	   503.3300
M2300  	筿摸计   	20000219	   500.4000
M2300  	筿摸计   	20000221	   479.4400
M2300  	筿摸计   	20000222	   479.7800
M2300  	筿摸计   	20000223	   478.3600
M2300  	筿摸计   	20000224	   482.6300
M2300  	筿摸计   	20000225	   481.3700
M2300  	筿摸计   	20000229	   483.7800
M2300  	筿摸计   	20000301	   493.9400
M2300  	筿摸计   	20000302	   486.8800
M2300  	筿摸计   	20000303	   490.2100
M2300  	筿摸计   	20000304	   490.4200
M2300  	筿摸计   	20000306	   484.2200
M2300  	筿摸计   	20000307	   483.4900
M2300  	筿摸计   	20000308	   485.0400
M2300  	筿摸计   	20000309	   498.4800
M2300  	筿摸计   	20000310	   489.0300
M2300  	筿摸计   	20000313	   456.9100
M2300  	筿摸计   	20000314	   461.3100
M2300  	筿摸计   	20000315	   450.2500
M2300  	筿摸计   	20000316	   453.2200
M2300  	筿摸计   	20000317	   455.4200
M2300  	筿摸计   	20000320	   442.0300
M2300  	筿摸计   	20000321	   469.9400
M2300  	筿摸计   	20000322	   479.7700
M2300  	筿摸计   	20000323	   506.5900
M2300  	筿摸计   	20000324	   509.8700
M2300  	筿摸计   	20000327	   536.4700
M2300  	筿摸计   	20000328	   539.5000
M2300  	筿摸计   	20000329	   537.6000
M2300  	筿摸计   	20000330	   545.7000
M2300  	筿摸计   	20000331	   536.3400
M2300  	筿摸计   	20000401	   556.4500
M2300  	筿摸计   	20000405	   562.9300
M2300  	筿摸计   	20000406	   543.3100
M2300  	筿摸计   	20000407	   543.0200
M2300  	筿摸计   	20000408	   550.2300
M2300  	筿摸计   	20000410	   563.0900
M2300  	筿摸计   	20000411	   555.3300
M2300  	筿摸计   	20000412	   540.8800
M2300  	筿摸计   	20000413	   523.3400
M2300  	筿摸计   	20000414	   502.7900
M2300  	筿摸计   	20000415	   475.6100
M2300  	筿摸计   	20000417	   487.1100
M2300  	筿摸计   	20000418	   506.7000
M2300  	筿摸计   	20000419	   494.2100
M2300  	筿摸计   	20000420	   494.4300
M2300  	筿摸计   	20000421	   492.9700
M2300  	筿摸计   	20000424	   473.3300
M2300  	筿摸计   	20000425	   486.1300
M2300  	筿摸计   	20000426	   467.3000
M2300  	筿摸计   	20000427	   471.5300
M2300  	筿摸计   	20000428	   492.2300
M2300  	筿摸计   	20000429	   489.9000
M2300  	筿摸计   	20000502	   482.1900
M2300  	筿摸计   	20000503	   468.0300
M2300  	筿摸计   	20000504	   460.8600
M2300  	筿摸计   	20000505	   478.0300
M2300  	筿摸计   	20000506	   474.1500
M2300  	筿摸计   	20000508	   472.5900
M2300  	筿摸计   	20000509	   470.5700
M2300  	筿摸计   	20000510	   466.3300
M2300  	筿摸计   	20000511	   448.3400
M2300  	筿摸计   	20000512	   457.7900
M2300  	筿摸计   	20000515	   448.0900
M2300  	筿摸计   	20000516	   470.9400
M2300  	筿摸计   	20000517	   494.8000
M2300  	筿摸计   	20000518	   497.0000
M2300  	筿摸计   	20000519	   495.8100
M2300  	筿摸计   	20000520	   481.3100
M2300  	筿摸计   	20000522	   479.5900
M2300  	筿摸计   	20000523	   470.0000
M2300  	筿摸计   	20000524	   458.0300
M2300  	筿摸计   	20000525	   452.3200
M2300  	筿摸计   	20000526	   457.7900
M2300  	筿摸计   	20000529	   459.2700
M2300  	筿摸计   	20000530	   473.0900
M2300  	筿摸计   	20000531	   487.5300
M2300  	筿摸计   	20000601	   481.5800
M2300  	筿摸计   	20000602	   485.8000
M2300  	筿摸计   	20000603	   488.8400
M2300  	筿摸计   	20000605	   492.1800
M2300  	筿摸计   	20000607	   508.7000
M2300  	筿摸计   	20000608	   501.4900
M2300  	筿摸计   	20000609	   503.6200
M2300  	筿摸计   	20000612	   502.4800
M2300  	筿摸计   	20000613	   499.2900
M2300  	筿摸计   	20000614	   502.6200
M2300  	筿摸计   	20000615	   495.5100
M2300  	筿摸计   	20000616	   493.9100
M2300  	筿摸计   	20000617	   490.4600
M2300  	筿摸计   	20000619	   489.1700
M2300  	筿摸计   	20000620	   484.4300
M2300  	筿摸计   	20000621	   483.5100
M2300  	筿摸计   	20000622	   493.9700
M2300  	筿摸计   	20000623	   487.2500
M2300  	筿摸计   	20000626	   475.5800
M2300  	筿摸计   	20000627	   469.4300
M2300  	筿摸计   	20000628	   470.8600
M2300  	筿摸计   	20000629	   457.7200
M2300  	筿摸计   	20000630	   462.7200
M2300  	筿摸计   	20000703	   455.1200
M2300  	筿摸计   	20000704	   442.2600
M2300  	筿摸计   	20000705	   464.6800
M2300  	筿摸计   	20000706	   451.4000
M2300  	筿摸计   	20000707	   444.5700
M2300  	筿摸计   	20000710	   442.5800
M2300  	筿摸计   	20000711	   444.2900
M2300  	筿摸计   	20000712	   445.0500
M2300  	筿摸计   	20000713	   458.6400
M2300  	筿摸计   	20000714	   469.5700
M2300  	筿摸计   	20000715	   470.2800
M2300  	筿摸计   	20000717	   466.3700
M2300  	筿摸计   	20000718	   456.4700
M2300  	筿摸计   	20000719	   458.5100
M2300  	筿摸计   	20000720	   443.9500
M2300  	筿摸计   	20000721	   439.1500
M2300  	筿摸计   	20000724	   430.9300
M2300  	筿摸计   	20000725	   421.4500
M2300  	筿摸计   	20000726	   426.2900
M2300  	筿摸计   	20000727	   424.5000
M2300  	筿摸计   	20000728	   430.0300
M2300  	筿摸计   	20000729	   428.6500
M2300  	筿摸计   	20000731	   425.2600
M2300  	筿摸计   	20000801	   419.7600
M2300  	筿摸计   	20000802	   413.8000
M2300  	筿摸计   	20000803	   409.6500
M2300  	筿摸计   	20000804	   416.4900
M2300  	筿摸计   	20000805	   409.8000
M2300  	筿摸计   	20000807	   404.0800
M2300  	筿摸计   	20000808	   410.2200
M2300  	筿摸计   	20000809	   427.5300
M2300  	筿摸计   	20000810	   429.6300
M2300  	筿摸计   	20000811	   426.5500
M2300  	筿摸计   	20000814	   418.1600
M2300  	筿摸计   	20000815	   419.4700
M2300  	筿摸计   	20000816	   431.9400
M2300  	筿摸计   	20000817	   443.6300
M2300  	筿摸计   	20000818	   445.1200
M2300  	筿摸计   	20000819	   449.8900
M2300  	筿摸计   	20000821	   453.7600
M2300  	筿摸计   	20000822	   444.5800
M2300  	筿摸计   	20000824	   447.5300
M2300  	筿摸计   	20000825	   443.8100
M2300  	筿摸计   	20000828	   432.9900
M2300  	筿摸计   	20000829	   437.2800
M2300  	筿摸计   	20000830	   424.2300
M2300  	筿摸计   	20000831	   427.9900
M2300  	筿摸计   	20000901	   418.4700
M2300  	筿摸计   	20000902	   433.5200
M2300  	筿摸计   	20000904	   437.0500
M2300  	筿摸计   	20000905	   438.3100
M2300  	筿摸计   	20000906	   428.7000
M2300  	筿摸计   	20000907	   413.6300
M2300  	筿摸计   	20000908	   404.4200
M2300  	筿摸计   	20000911	   402.6100
M2300  	筿摸计   	20000913	   406.9600
M2300  	筿摸计   	20000914	   391.8400
M2300  	筿摸计   	20000915	   393.8100
M2300  	筿摸计   	20000916	   393.2700
M2300  	筿摸计   	20000918	   387.9400
M2300  	筿摸计   	20000919	   376.1300
M2300  	筿摸计   	20000920	   380.7000
M2300  	筿摸计   	20000921	   378.7900
M2300  	筿摸计   	20000922	   356.1300
M2300  	筿摸计   	20000925	   356.6900
M2300  	筿摸计   	20000926	   366.9900
M2300  	筿摸计   	20000927	   363.3000
M2300  	筿摸计   	20000928	   352.5700
M2300  	筿摸计   	20000929	   342.1000
M2300  	筿摸计   	20000930	   325.7300
M2300  	筿摸计   	20001002	   314.3300
M2300  	筿摸计   	20001003	   317.7300
M2300  	筿摸计   	20001004	   307.4300
M2300  	筿摸计   	20001005	   309.8600
M2300  	筿摸计   	20001006	   329.2700
M2300  	筿摸计   	20001007	   331.9300
M2300  	筿摸计   	20001009	   322.3300
M2300  	筿摸计   	20001011	   312.8400
M2300  	筿摸计   	20001012	   295.7700
M2300  	筿摸计   	20001013	   296.0500
M2300  	筿摸计   	20001016	   280.0800
M2300  	筿摸计   	20001017	   281.5700
M2300  	筿摸计   	20001018	   264.2400
M2300  	筿摸计   	20001019	   246.4200
M2300  	筿摸计   	20001020	   262.1400
M2300  	筿摸计   	20001021	   274.8200
M2300  	筿摸计   	20001023	   283.6100
M2300  	筿摸计   	20001024	   300.8500
M2300  	筿摸计   	20001025	   310.8200
M2300  	筿摸计   	20001026	   305.1000
M2300  	筿摸计   	20001027	   297.0900
M2300  	筿摸计   	20001030	   287.3100
M2300  	筿摸计   	20001031	   280.8900
M2300  	筿摸计   	20001101	   274.6400
M2300  	筿摸计   	20001102	   285.7900
M2300  	筿摸计   	20001103	   298.2500
M2300  	筿摸计   	20001104	   290.7100
M2300  	筿摸计   	20001106	   292.2700
M2300  	筿摸计   	20001107	   309.3000
M2300  	筿摸计   	20001108	   318.9600
M2300  	筿摸计   	20001109	   320.6100
M2300  	筿摸计   	20001110	   319.2200
M2300  	筿摸计   	20001113	   300.1900
M2300  	筿摸计   	20001114	   297.5100
M2300  	筿摸计   	20001115	   295.5700
M2300  	筿摸计   	20001116	   281.4800
M2300  	筿摸计   	20001117	   279.3400
M2300  	筿摸计   	20001118	   268.2300
M2300  	筿摸计   	20001120	   250.9500
M2300  	筿摸计   	20001121	   266.7300
M2300  	筿摸计   	20001122	   265.9100
M2300  	筿摸计   	20001123	   265.9600
M2300  	筿摸计   	20001124	   280.9300
M2300  	筿摸计   	20001127	   281.6800
M2300  	筿摸计   	20001128	   276.1100
M2300  	筿摸计   	20001129	   271.5800
M2300  	筿摸计   	20001130	   267.9000
M2300  	筿摸计   	20001201	   273.3500
M2300  	筿摸计   	20001202	   267.7800
M2300  	筿摸计   	20001204	   260.8500
M2300  	筿摸计   	20001205	   259.8500
M2300  	筿摸计   	20001206	   257.9400
M2300  	筿摸计   	20001207	   259.9600
